Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Sin-CPnd_074-Ex1-12A-lcwgs-1-1.clmp.fp2_r2_screen	17.0	6.0	3.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	100.0	2328.0
Sin-CPnd_075-Ex1-11G-lcwgs-1-1.clmp.fp2_r1_screen	86.0	25.0	9.0	7.0	4.0	2.0	0.0	1.0	0.0	0.0	351.0	11360.0
Sin-CPnd_075-Ex1-11G-lcwgs-1-1.clmp.fp2_r2_screen	88.0	23.0	10.0	10.0	10.0	1.0	1.0	0.0	0.0	0.0	373.0	11329.0
Sin-CPnd_076-Ex1-10E-lcwgs-1-1.clmp.fp2_r1_screen	112.0	26.0	15.0	8.0	12.0	3.0	1.0	1.0	0.0	0.0	394.0	15054.0
Sin-CPnd_076-Ex1-10E-lcwgs-1-1.clmp.fp2_r2_screen	111.0	18.0	15.0	14.0	8.0	2.0	1.0	0.0	0.0	0.0	424.0	15033.0
Sin-CPnd_079-Ex1-9H-lcwgs-1-1.clmp.fp2_r1_screen	2060.0	203.0	226.0	193.0	110.0	39.0	14.0	6.0	0.0	0.0	7698.0	262722.0
Sin-CPnd_079-Ex1-9H-lcwgs-1-1.clmp.fp2_r2_screen	1981.0	198.0	245.0	176.0	115.0	21.0	20.0	5.0	0.0	0.0	8526.0	261984.0
Sin-CPnd_080-Ex1-2E-lcwgs-1-1.clmp.fp2_r1_screen	157.0	16.0	19.0	14.0	7.0	5.0	4.0	2.0	0.0	0.0	806.0	22322.0
Sin-CPnd_080-Ex1-2E-lcwgs-1-1.clmp.fp2_r2_screen	192.0	16.0	10.0	12.0	8.0	0.0	1.0	0.0	0.0	0.0	866.0	22247.0
Sin-CPnd_081-Ex1-10G-lcwgs-1-1.clmp.fp2_r1_screen	30.0	10.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	129.0	4008.0
Sin-CPnd_081-Ex1-10G-lcwgs-1-1.clmp.fp2_r2_screen	27.0	9.0	8.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	129.0	4005.0
Sin-CPnd_085-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	14.0	4.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	90.0	2370.0
Sin-CPnd_085-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	18.0	3.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	112.0	2345.0
Sin-CPnd_086-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	714.0
Sin-CPnd_086-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	7.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	39.0	706.0
Sin-CPnd_087-Ex1-4B-lcwgs-1-1.clmp.fp2_r1_screen	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	438.0
Sin-CPnd_087-Ex1-4B-lcwgs-1-1.clmp.fp2_r2_screen	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	441.0
Sin-CPnd_088-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	47472.0	2901.0	5218.0	4022.0	2207.0	824.0	475.0	189.0	9.0	0.0	183702.0	5943910.0
Sin-CPnd_088-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	48173.0	2861.0	5301.0	3992.0	2143.0	825.0	505.0	192.0	4.0	0.0	197262.0	5929671.0
Sin-CPnd_089-Ex1-9E-lcwgs-1-1.clmp.fp2_r1_screen	228.0	71.0	22.0	22.0	11.0	7.0	5.0	1.0	0.0	0.0	799.0	24286.0
Sin-CPnd_089-Ex1-9E-lcwgs-1-1.clmp.fp2_r2_screen	215.0	71.0	31.0	20.0	9.0	6.0	3.0	1.0	0.0	0.0	853.0	24243.0
Sin-CPnd_090-Ex1-12F-lcwgs-1-1.clmp.fp2_r1_screen	33.0	11.0	3.0	5.0	4.0	0.0	1.0	0.0	0.0	0.0	107.0	4149.0
Sin-CPnd_090-Ex1-12F-lcwgs-1-1.clmp.fp2_r2_screen	29.0	9.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	118.0	4149.0
Sin-CPnd_091-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	6.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	750.0
Sin-CPnd_091-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	741.0
Sin-CPnd_092-Ex1-11F-lcwgs-1-1.clmp.fp2_r1_screen	118.0	29.0	16.0	7.0	6.0	4.0	4.0	0.0	0.0	0.0	470.0	14295.0
Sin-CPnd_092-Ex1-11F-lcwgs-1-1.clmp.fp2_r2_screen	119.0	32.0	15.0	11.0	8.0	5.0	1.0	0.0	0.0	0.0	532.0	14226.0
Sin-CPnd_093-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	60.0	25.0	10.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	220.0	7087.0
Sin-CPnd_093-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	53.0	19.0	11.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	239.0	7081.0
Sin-CPnd_094-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	15.0	1.0	2.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	63.0	2669.0
Sin-CPnd_094-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	19.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	2656.0
Sin-CPnd_095-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	34.0	1.0	19.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	3761.0
Sin-CPnd_095-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	23.0	2.0	20.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	180.0	3741.0
Undetermined.clmp.fp2_r1_screen	667165.0	657857.0	139707.0	62497.0	28213.0	12587.0	6184.0	2585.0	1087.0	17.0	2703429.0	70306259.0
Undetermined.clmp.fp2_r2_screen	666848.0	622332.0	138933.0	62021.0	27888.0	12371.0	5994.0	2935.0	458.0	23.0	3397896.0	69649888.0
